base_type	col	table_code	table_name	norm_code	unit	norm_name
ГЭСН	23	23-01-031	Укладка трубопроводов водостока из полиэтиленовых труб	23-01-031-15	100 м	Укладка трубопроводов водостока из полиэтиленовых труб диаметром: 1000 мм
ГЭСН	23	23-01-031	Укладка трубопроводов водостока из полиэтиленовых труб	23-01-031-16	100 м	Укладка трубопроводов водостока из полиэтиленовых труб диаметром: 1200 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-01	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 600 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-02	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 700 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-03	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 800 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-04	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 900 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-05	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 1000 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-06	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 1200 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-07	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 1500 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-08	км	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) диаметром: 1800 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-09	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 600 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-10	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 700 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-11	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 800 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-12	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 900 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-13	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 1000 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-14	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 1200 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-15	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 1500 мм
ГЭСН	23	23-01-032	Укладка витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД)	23-01-032-16	100 шт	Герметизация стыков при укладке витых с полой стенкой труб канализации из полиэтилена низкого давления (ПНД) с применением экструдера, диаметром: 1800 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-01	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением диаметром: 500 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-02	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением диаметром: 630 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-03	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением диаметром: 800 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-04	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением диаметром: 1000 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-05	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением диаметром: 1200 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-06	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 1200 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-07	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 1400 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-08	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 1600 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-09	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 1800 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-10	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 2000 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-11	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 2200 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-12	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 2600 мм
ГЭСН	23	23-01-033	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с раструбным соединением	23-01-033-13	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с электрофузионным раструбным соединением диаметром: 3000 мм
ГЭСН	23	23-01-034	Укладка трубопроводов канализации из труб гофрированных полипропиленовых с двухслойной стенкой с соединением полипропиленовыми муфтами	23-01-034-01	100 м	Укладка трубопроводов канализации из труб гофрированных полипропиленовых с двухслойной стенкой с соединением полипропиленовыми муфтами: диаметр 200 мм
ГЭСН	23	23-01-034	Укладка трубопроводов канализации из труб гофрированных полипропиленовых с двухслойной стенкой с соединением полипропиленовыми муфтами	23-01-034-02	100 м	Укладка трубопроводов канализации из труб гофрированных полипропиленовых с двухслойной стенкой с соединением полипропиленовыми муфтами: диаметр 400 мм
ГЭСН	23	23-01-034	Укладка трубопроводов канализации из труб гофрированных полипропиленовых с двухслойной стенкой с соединением полипропиленовыми муфтами	23-01-034-03	100 м	Укладка трубопроводов канализации из труб гофрированных полипропиленовых с двухслойной стенкой с соединением полипропиленовыми муфтами: диаметр 600 мм
ГЭСН	23	23-01-035	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами	23-01-035-01	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами: диаметр 160 мм
ГЭСН	23	23-01-035	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами	23-01-035-02	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами: диаметр 200 мм
ГЭСН	23	23-01-035	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами	23-01-035-03	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами: диаметр 250 мм
ГЭСН	23	23-01-035	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами	23-01-035-04	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами: диаметр 315 мм
ГЭСН	23	23-01-035	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами	23-01-035-05	100 м	Укладка трубопроводов канализации из труб полиэтиленовых с двухслойной профилированной стенкой с соединением полиэтиленовыми муфтами: диаметр 400 мм
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-01	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 0,7 м в сухих грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-02	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 0,7 м в мокрых грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-03	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 1 м в сухих грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-04	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 1 м в мокрых грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-05	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 1,5 м в сухих грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-06	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 1,5 м в мокрых грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-07	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 2 м в сухих грунтах
ГЭСН	23	23-03-001	Устройство круглых сборных железобетонных канализационных колодцев	23-03-001-08	10 м3	Устройство круглых сборных железобетонных канализационных колодцев диаметром: 2 м в мокрых грунтах
ГЭСН	23	23-03-002	Устройство круглых кирпичных канализационных колодцев с покрытием из сборного железобетона	23-03-002-01	10 м3	Устройство круглых кирпичных канализационных колодцев с покрытием из сборного железобетона в сухих грунтах, диаметр колодца: 0,7 м
ГЭСН	23	23-03-002	Устройство круглых кирпичных канализационных колодцев с покрытием из сборного железобетона	23-03-002-02	10 м3	Устройство круглых кирпичных канализационных колодцев с покрытием из сборного железобетона в сухих грунтах, диаметр колодца: 1 м
ГЭСН	23	23-03-002	Устройство круглых кирпичных канализационных колодцев с покрытием из сборного железобетона	23-03-002-03	10 м3	Устройство круглых кирпичных канализационных колодцев с покрытием из сборного железобетона в сухих грунтах, диаметр колодца: 1,5 м
ГЭСН	23	23-03-003	Устройство круглых кирпичных канализационных колодцев с конусным переходом к горловине	23-03-003-01	10 м3	Устройство круглых кирпичных канализационных колодцев с конусным переходом к горловине в сухих грунтах, диаметр колодца: 1 м
ГЭСН	23	23-03-003	Устройство круглых кирпичных канализационных колодцев с конусным переходом к горловине	23-03-003-02	10 м3	Устройство круглых кирпичных канализационных колодцев с конусным переходом к горловине в сухих грунтах, диаметр колодца: 1,25 м
ГЭСН	23	23-03-003	Устройство круглых кирпичных канализационных колодцев с конусным переходом к горловине	23-03-003-03	10 м3	Устройство круглых кирпичных канализационных колодцев с конусным переходом к горловине в сухих грунтах, диаметр колодца: 1,5 м
ГЭСН	23	23-03-004	Устройство колодцев канализационных прямоугольных кирпичных	23-03-004-01	10 м3	Устройство колодцев канализационных прямоугольных кирпичных площадью: до 3 м2 в сухих грунтах
ГЭСН	23	23-03-004	Устройство колодцев канализационных прямоугольных кирпичных	23-03-004-02	10 м3	Устройство колодцев канализационных прямоугольных кирпичных площадью: до 3 м2 в мокрых грунтах
ГЭСН	23	23-03-004	Устройство колодцев канализационных прямоугольных кирпичных	23-03-004-03	10 м3	Устройство колодцев канализационных прямоугольных кирпичных площадью: до 3 м2 в просадочных грунтах
ГЭСН	23	23-03-004	Устройство колодцев канализационных прямоугольных кирпичных	23-03-004-04	10 м3	Устройство колодцев канализационных прямоугольных кирпичных площадью: более 3 м2 в сухих грунтах
ГЭСН	23	23-03-004	Устройство колодцев канализационных прямоугольных кирпичных	23-03-004-05	10 м3	Устройство колодцев канализационных прямоугольных кирпичных площадью: более 3 м2 в мокрых грунтах
ГЭСН	23	23-03-004	Устройство колодцев канализационных прямоугольных кирпичных	23-03-004-06	10 м3	Устройство колодцев канализационных прямоугольных кирпичных площадью: более 3 м2 в просадочных грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-01	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 0,7 м в сухих грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-02	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 0,7 м в мокрых грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-03	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 1 м в сухих грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-04	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 1 м в мокрых грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-05	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 1,5 м в сухих грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-06	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 1,5 м в мокрых грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-07	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 2 м в сухих грунтах
ГЭСН	23	23-03-005	Устройство круглых бетонных монолитных канализационных колодцев	23-03-005-08	10 м3	Устройство круглых бетонных монолитных канализационных колодцев диаметром: 2 м в мокрых грунтах
ГЭСН	23	23-03-006	Устройство прямоугольных бетонных монолитных канализационных колодцев	23-03-006-01	10 м3	Устройство прямоугольных бетонных монолитных канализационных колодцев площадью: до 3 м2 в сухих грунтах
ГЭСН	23	23-03-006	Устройство прямоугольных бетонных монолитных канализационных колодцев	23-03-006-02	10 м3	Устройство прямоугольных бетонных монолитных канализационных колодцев площадью: до 3 м2 в мокрых грунтах
ГЭСН	23	23-03-006	Устройство прямоугольных бетонных монолитных канализационных колодцев	23-03-006-03	10 м3	Устройство прямоугольных бетонных монолитных канализационных колодцев площадью: до 3 м2 в просадочных грунтах
ГЭСН	23	23-03-006	Устройство прямоугольных бетонных монолитных канализационных колодцев	23-03-006-04	10 м3	Устройство прямоугольных бетонных монолитных канализационных колодцев площадью: более 3 м2 в сухих грунтах
ГЭСН	23	23-03-006	Устройство прямоугольных бетонных монолитных канализационных колодцев	23-03-006-05	10 м3	Устройство прямоугольных бетонных монолитных канализационных колодцев площадью: более 3 м2 в мокрых грунтах
ГЭСН	23	23-03-006	Устройство прямоугольных бетонных монолитных канализационных колодцев	23-03-006-06	10 м3	Устройство прямоугольных бетонных монолитных канализационных колодцев площадью: более 3 м2 в просадочных грунтах
ГЭСН	23	23-03-007	Устройство круглых дождеприемных колодцев для дождевой канализации	23-03-007-01	10 м3	Устройство круглых дождеприемных колодцев для дождевой канализации: из сборного железобетона диаметром 0,7 м в сухих грунтах
ГЭСН	23	23-03-007	Устройство круглых дождеприемных колодцев для дождевой канализации	23-03-007-02	10 м3	Устройство круглых дождеприемных колодцев для дождевой канализации: из сборного железобетона диаметром 0,7 м в мокрых грунтах
ГЭСН	23	23-03-007	Устройство круглых дождеприемных колодцев для дождевой канализации	23-03-007-03	10 м3	Устройство круглых дождеприемных колодцев для дождевой канализации: из сборного железобетона диаметром 1,0 м в сухих грунтах
ГЭСН	23	23-03-007	Устройство круглых дождеприемных колодцев для дождевой канализации	23-03-007-04	10 м3	Устройство круглых дождеприемных колодцев для дождевой канализации: из сборного железобетона диаметром 1,0 м в мокрых грунтах
ГЭСН	23	23-03-007	Устройство круглых дождеприемных колодцев для дождевой канализации	23-03-007-05	10 м3	Устройство круглых дождеприемных колодцев для дождевой канализации: из кирпича диаметром 0,7 м в сухих грунтах
ГЭСН	23	23-03-007	Устройство круглых дождеприемных колодцев для дождевой канализации	23-03-007-06	10 м3	Устройство круглых дождеприемных колодцев для дождевой канализации: из кирпича диаметром 0,7 м в мокрых грунтах
ГЭСН	23	23-03-008	Установка сборных железобетонных колец горловин колодцев	23-03-008-01	100 шт	Установка сборных железобетонных колец горловин колодцев
ГЭСН	23	23-03-009	Установка круглых сборно-сварных колодцев из полимерных материалов	23-03-009-01	шт	Установка круглых сборно-сварных колодцев из полимерных материалов с внутренним диаметром: 800 мм
ГЭСН	23	23-03-009	Установка круглых сборно-сварных колодцев из полимерных материалов	23-03-009-02	шт	Установка круглых сборно-сварных колодцев из полимерных материалов с внутренним диаметром: 1000 мм
ГЭСН	23	23-03-009	Установка круглых сборно-сварных колодцев из полимерных материалов	23-03-009-03	шт	Установка круглых сборно-сварных колодцев из полимерных материалов с внутренним диаметром: 1600 мм
ГЭСН	23	23-03-010	Установка круглых сборных колодцев из полимерных материалов	23-03-010-01	шт	Установка круглых сборных колодцев из полимерных материалов высотой 1,5 м, диаметром: 630 мм
ГЭСН	23	23-03-010	Установка круглых сборных колодцев из полимерных материалов	23-03-010-02	шт	Установка круглых сборных колодцев из полимерных материалов высотой 1,5 м, диаметром: 800 мм
ГЭСН	23	23-03-010	Установка круглых сборных колодцев из полимерных материалов	23-03-010-03	шт	Установка круглых сборных колодцев из полимерных материалов высотой 1,5 м, диаметром: 1000 мм
ГЭСН	23	23-03-010	Установка круглых сборных колодцев из полимерных материалов	23-03-010-04	шт	Установка колец тела колодца из полимерных материалов высотой 0,5 м, диаметром: 630 мм
ГЭСН	23	23-03-010	Установка круглых сборных колодцев из полимерных материалов	23-03-010-05	шт	Установка колец тела колодца из полимерных материалов высотой 0,5 м, диаметром: 800 мм
ГЭСН	23	23-03-010	Установка круглых сборных колодцев из полимерных материалов	23-03-010-06	шт	Установка колец тела колодца из полимерных материалов высотой 0,5 м, диаметром: 1000 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-01	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 50 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-02	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 65 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-03	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 80 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-04	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 100 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-05	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 125 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-06	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 150 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-07	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 200 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-08	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 250 мм
ГЭСН	24	24-01-001	Прокладка трубопроводов в каналах и надземная при условном давлении 0,6 МПа, температуре 115°С	24-01-001-09	км	Прокладка стальных трубопроводов в каналах и надземная при номинальном давлении 0,6 МПа, температуре 115°С, диаметр труб: 300 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-01	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 50 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-02	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 65 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-03	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 80 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-04	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 100 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-05	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 125 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-06	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 150 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-07	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 200 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-08	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 250 мм
ГЭСН	24	24-01-002	Прокладка трубопроводов в непроходном канале при условном давлении 1,6 МПа, температуре 150°С	24-01-002-09	км	Прокладка стальных трубопроводов в непроходном канале при номинальном давлении 1,6 МПа, температуре 150°С, диаметр труб: 300 мм
