base_type	col	table_code	table_name	norm_code	unit	norm_name
ГЭСН	05	05-01-045	Устройство железобетонных буронабивных свай диаметром 700-800 мм с уширением до 1800 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ	05-01-045-03	м3	Устройство железобетонных буронабивных свай диаметром 700-800 мм с уширением до 1800 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ, длина свай: более 25 м
ГЭСН	05	05-01-046	Устройство железобетонных буронабивных свай диаметром 900-1000 мм с уширением до 1800 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ	05-01-046-01	м3	Устройство железобетонных буронабивных свай диаметром 900-1000 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ, длина свай: до 12 м
ГЭСН	05	05-01-046	Устройство железобетонных буронабивных свай диаметром 900-1000 мм с уширением до 1800 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ	05-01-046-02	м3	Устройство железобетонных буронабивных свай диаметром 900-1000 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ, длина свай: до 25 м
ГЭСН	05	05-01-046	Устройство железобетонных буронабивных свай диаметром 900-1000 мм с уширением до 1800 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ	05-01-046-03	м3	Устройство железобетонных буронабивных свай диаметром 900-1000 мм в неустойчивых водонасыщенных грунтах 2 группы установкой СБУ, длина свай: более 25 м
ГЭСН	05	05-01-047	Бурение скальных пород 5 группы под основание свай-оболочек	05-01-047-01	м3	Бурение скальных пород 5 группы под основание свай-оболочек
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-01	м	Бурение ударно-канатным способом скважин диаметром: 250 мм в грунтах группы 1-2
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-02	м	Бурение ударно-канатным способом скважин диаметром: 250 мм в грунтах группы 3
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-03	м	Бурение ударно-канатным способом скважин диаметром: 250 мм в грунтах группы 4
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-04	м	Бурение ударно-канатным способом скважин диаметром: 250 мм в грунтах группы 5
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-05	м	Бурение ударно-канатным способом скважин диаметром: 250 мм в грунтах группы 6
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-06	м	Бурение ударно-канатным способом скважин диаметром: 250 мм в грунтах группы 7
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-07	м	Бурение ударно-канатным способом скважин диаметром: 300 мм в грунтах группы 1-2
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-08	м	Бурение ударно-канатным способом скважин диаметром: 300 мм в грунтах группы 3
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-09	м	Бурение ударно-канатным способом скважин диаметром: 300 мм в грунтах группы 4
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-10	м	Бурение ударно-канатным способом скважин диаметром: 300 мм в грунтах группы 5
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-11	м	Бурение ударно-канатным способом скважин диаметром: 300 мм в грунтах группы 6
ГЭСН	05	05-01-048	Бурение ударно-канатным способом скважин диаметром 250; 300 мм	05-01-048-12	м	Бурение ударно-канатным способом скважин диаметром: 300 мм в грунтах группы 7
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-01	м	Бурение ударно-канатным способом скважин диаметром: 350 мм в грунтах группы 1-2
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-02	м	Бурение ударно-канатным способом скважин диаметром: 350 мм в грунтах группы 3
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-03	м	Бурение ударно-канатным способом скважин диаметром: 350 мм в грунтах группы 4
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-04	м	Бурение ударно-канатным способом скважин диаметром: 350 мм в грунтах группы 5
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-05	м	Бурение ударно-канатным способом скважин диаметром: 350 мм в грунтах группы 6
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-06	м	Бурение ударно-канатным способом скважин диаметром: 350 мм в грунтах группы 7
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-07	м	Бурение ударно-канатным способом скважин диаметром: 400 мм в грунтах группы 1-2
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-08	м	Бурение ударно-канатным способом скважин диаметром: 400 мм в грунтах группы 3
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-09	м	Бурение ударно-канатным способом скважин диаметром: 400 мм в грунтах группы 4
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-10	м	Бурение ударно-канатным способом скважин диаметром: 400 мм в грунтах группы 5
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-11	м	Бурение ударно-канатным способом скважин диаметром: 400 мм в грунтах группы 6
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-12	м	Бурение ударно-канатным способом скважин диаметром: 400 мм в грунтах группы 7
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-13	м	Бурение ударно-канатным способом скважин диаметром: 450 мм в грунтах группы 1-2
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-14	м	Бурение ударно-канатным способом скважин диаметром: 450 мм в грунтах группы 3
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-15	м	Бурение ударно-канатным способом скважин диаметром: 450 мм в грунтах группы 4
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-16	м	Бурение ударно-канатным способом скважин диаметром: 450 мм в грунтах группы 5
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-17	м	Бурение ударно-канатным способом скважин диаметром: 450 мм в грунтах группы 6
ГЭСН	05	05-01-049	Бурение ударно-канатным способом скважин диаметром 350; 400; 450 мм	05-01-049-18	м	Бурение ударно-канатным способом скважин диаметром: 450 мм в грунтах группы 7
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-01	м	Бурение ударно-канатным способом скважин диаметром: 500 мм в грунтах группы 1-2
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-02	м	Бурение ударно-канатным способом скважин диаметром: 500 мм в грунтах группы 3
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-03	м	Бурение ударно-канатным способом скважин диаметром: 500 мм в грунтах группы 4
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-04	м	Бурение ударно-канатным способом скважин диаметром: 500 мм в грунтах группы 5
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-05	м	Бурение ударно-канатным способом скважин диаметром: 500 мм в грунтах группы 6
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-06	м	Бурение ударно-канатным способом скважин диаметром: 500 мм в грунтах группы 7
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-07	м	Бурение ударно-канатным способом скважин диаметром: 550 мм в грунтах группы 1-2
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-08	м	Бурение ударно-канатным способом скважин диаметром: 550 мм в грунтах группы 3
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-09	м	Бурение ударно-канатным способом скважин диаметром: 550 мм в грунтах группы 4
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-10	м	Бурение ударно-канатным способом скважин диаметром: 550 мм в грунтах группы 5
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-11	м	Бурение ударно-канатным способом скважин диаметром: 550 мм в грунтах группы 6
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-12	м	Бурение ударно-канатным способом скважин диаметром: 600 мм в грунтах группы 1-2
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-13	м	Бурение ударно-канатным способом скважин диаметром: 600 мм в грунтах группы 3
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-14	м	Бурение ударно-канатным способом скважин диаметром: 600 мм в грунтах группы 4
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-15	м	Бурение ударно-канатным способом скважин диаметром: 600 мм в грунтах группы 5
ГЭСН	05	05-01-050	Бурение ударно-канатным способом скважин диаметром 500; 550; 600 мм	05-01-050-16	м	Бурение ударно-канатным способом скважин диаметром: 600 мм в грунтах группы 6
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-01	м	Бурение ударно-канатным способом скважин диаметром: 650 мм в грунтах группы 1-2
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-02	м	Бурение ударно-канатным способом скважин диаметром: 650 мм в грунтах группы 3
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-03	м	Бурение ударно-канатным способом скважин диаметром: 650 мм в грунтах группы 4
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-04	м	Бурение ударно-канатным способом скважин диаметром: 650 мм в грунтах группы 5
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-05	м	Бурение ударно-канатным способом скважин диаметром: 650 мм в грунтах группы 6
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-06	м	Бурение ударно-канатным способом скважин диаметром: 700 мм в грунтах группы 1-2
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-07	м	Бурение ударно-канатным способом скважин диаметром: 700 мм в грунтах группы 3
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-08	м	Бурение ударно-канатным способом скважин диаметром: 700 мм в грунтах группы 4
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-09	м	Бурение ударно-канатным способом скважин диаметром: 700 мм в грунтах группы 5
ГЭСН	05	05-01-051	Бурение ударно-канатным способом скважин диаметром 650; 700 мм	05-01-051-10	м	Бурение ударно-канатным способом скважин диаметром: 700 мм в грунтах группы 6
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-01	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-02	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-03	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-04	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-05	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-06	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-07	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-08	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-09	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-052	Бурение скважин диаметром 250 мм вращательным (роторным) способом	05-01-052-10	м	Бурение скважин диаметром 250 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-01	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-02	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-03	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-04	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-05	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-06	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-07	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-08	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-09	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-053	Бурение скважин диаметром 300 мм вращательным (роторным) способом	05-01-053-10	м	Бурение скважин диаметром 300 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-01	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-02	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-03	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-04	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-05	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-06	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-07	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-08	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-09	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-054	Бурение скважин диаметром 350 мм вращательным (роторным) способом	05-01-054-10	м	Бурение скважин диаметром 350 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-01	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-02	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-03	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-04	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-05	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-06	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-07	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-08	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-09	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-055	Бурение скважин диаметром 450 мм вращательным (роторным) способом	05-01-055-10	м	Бурение скважин диаметром 450 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-01	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-02	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-03	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-04	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-05	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-06	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-07	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-08	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-09	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-056	Бурение скважин диаметром 500 мм вращательным (роторным) способом	05-01-056-10	м	Бурение скважин диаметром 500 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-01	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-02	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-03	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-04	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-05	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-06	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-07	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-08	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-09	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-057	Бурение скважин диаметром 600 мм вращательным (роторным) способом	05-01-057-10	м	Бурение скважин диаметром 600 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-01	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 1
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-02	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 2
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-03	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 3
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-04	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 4
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-05	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 5
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-06	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 6
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-07	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 7
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-08	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 8
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-09	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 9
ГЭСН	05	05-01-058	Бурение скважин диаметром 700 мм вращательным (роторным) способом	05-01-058-10	м	Бурение скважин диаметром 700 мм вращательным (роторным) способом в грунтах и породах группы: 10
ГЭСН	05	05-01-059	Бурение скважин вращательным (ковшевым) способом	05-01-059-01	м	Бурение скважин вращательным (ковшовым) способом диаметром: 1000 мм в грунтах группы 1
ГЭСН	05	05-01-059	Бурение скважин вращательным (ковшевым) способом	05-01-059-02	м	Бурение скважин вращательным (ковшовым) способом диаметром: 1000 мм в грунтах группы 2
ГЭСН	05	05-01-059	Бурение скважин вращательным (ковшевым) способом	05-01-059-03	м	Бурение скважин вращательным (ковшовым) способом диаметром: 1000 мм в грунтах группы 3
ГЭСН	05	05-01-059	Бурение скважин вращательным (ковшевым) способом	05-01-059-04	м	Бурение скважин вращательным (ковшовым) способом диаметром: 1200 мм в грунтах группы 1
ГЭСН	05	05-01-059	Бурение скважин вращательным (ковшевым) способом	05-01-059-05	м	Бурение скважин вращательным (ковшовым) способом диаметром: 1200 мм в грунтах группы 2
ГЭСН	05	05-01-059	Бурение скважин вращательным (ковшевым) способом	05-01-059-06	м	Бурение скважин вращательным (ковшовым) способом диаметром: 1200 мм в грунтах группы 3
ГЭСН	05	05-01-060	Бурение уширения основания скважины для буронабивных железобетонных свай	05-01-060-01	шт	Бурение уширения основания скважины для буронабивных железобетонных свай в грунтах группы: 1-2
ГЭСН	05	05-01-060	Бурение уширения основания скважины для буронабивных железобетонных свай	05-01-060-02	шт	Бурение уширения основания скважины для буронабивных железобетонных свай в грунтах группы: 3
ГЭСН	05	05-01-061	Установка в скважину арматурного каркаса	05-01-061-01	шт	Установка в скважину арматурного каркаса
ГЭСН	05	05-01-062	Бетонирование свай	05-01-062-01	м3	Бетонирование свай
ГЭСН	05	05-01-063	Заполнение раствором пустот между стенкой скважины и телом сваи	05-01-063-01	м3	Заполнение раствором пустот между стенкой скважины и телом сваи
ГЭСН	05	05-01-064	Разработка траншей глубиной до 10 м установкой с плоским грейфером	05-01-064-01	м3	Разработка траншей глубиной до 10 м установкой с плоским грейфером при ширине траншеи: 400 мм в грунтах группы 1
